;nivel;ITTER107;Territory;Indicators;Type of accommodation;TIME;Value
367;0;IT;Italy;arrivals;total collective accommodation establishments;2020-8;6860161.0
368;0;IT;Italy;arrivals;total collective accommodation establishments;2020-9;3786485.0
369;0;IT;Italy;arrivals;total collective accommodation establishments;2020-10;2112093.0
370;0;IT;Italy;arrivals;total collective accommodation establishments;2020-11;723133.0
371;0;IT;Italy;arrivals;total collective accommodation establishments;2020-12;762569.0
372;0;IT;Italy;arrivals;total collective accommodation establishments;2021-1;817239.0
373;0;IT;Italy;arrivals;total collective accommodation establishments;2021-2;1194858.0
374;0;IT;Italy;arrivals;total collective accommodation establishments;2021-3;958350.0
375;0;IT;Italy;arrivals;total collective accommodation establishments;2021-4;1020190.0
376;0;IT;Italy;arrivals;total collective accommodation establishments;2021-5;2332815.0
377;0;IT;Italy;arrivals;total collective accommodation establishments;2021-6;4422306.0
378;0;IT;Italy;arrivals;total collective accommodation establishments;2021-7;6210701.0
379;0;IT;Italy;arrivals;total collective accommodation establishments;2021-8;7044726.0
380;0;IT;Italy;arrivals;total collective accommodation establishments;2021-9;4483583.0
381;0;IT;Italy;arrivals;total collective accommodation establishments;2021-10;3727722.0
382;0;IT;Italy;arrivals;total collective accommodation establishments;2021-11;2496070.0
383;0;IT;Italy;arrivals;total collective accommodation establishments;2021-12;2903744.0
384;0;IT;Italy;arrivals;total collective accommodation establishments;2022-1;2090817.0
385;0;IT;Italy;arrivals;total collective accommodation establishments;2022-2;2297485.0
386;0;IT;Italy;arrivals;total collective accommodation establishments;2022-3;2488832.0
387;0;IT;Italy;arrivals;total collective accommodation establishments;2022-4;3238302.0
388;0;IT;Italy;arrivals;total collective accommodation establishments;2022-5;3476347.0
389;0;IT;Italy;arrivals;total collective accommodation establishments;2022-6;4862593.0
390;0;IT;Italy;arrivals;total collective accommodation establishments;2022-7;5735088.0
391;0;IT;Italy;arrivals;total collective accommodation establishments;2022-8;6061731.0
392;0;IT;Italy;arrivals;total collective accommodation establishments;2022-9;3949965.0
786;0;IT;Italy;arrivals;total collective accommodation establishments;1990-1;595177.0
787;0;IT;Italy;arrivals;total collective accommodation establishments;1990-2;797728.0
788;0;IT;Italy;arrivals;total collective accommodation establishments;1990-3;1131692.0
789;0;IT;Italy;arrivals;total collective accommodation establishments;1990-4;1816818.0
790;0;IT;Italy;arrivals;total collective accommodation establishments;1990-5;1973161.0
791;0;IT;Italy;arrivals;total collective accommodation establishments;1990-6;2008202.0
792;0;IT;Italy;arrivals;total collective accommodation establishments;1990-7;2080996.0
793;0;IT;Italy;arrivals;total collective accommodation establishments;1990-8;1905205.0
794;0;IT;Italy;arrivals;total collective accommodation establishments;1990-9;2352641.0
795;0;IT;Italy;arrivals;total collective accommodation establishments;1990-10;1867017.0
796;0;IT;Italy;arrivals;total collective accommodation establishments;1990-11;793962.0
797;0;IT;Italy;arrivals;total collective accommodation establishments;1990-12;601821.0
798;0;IT;Italy;arrivals;total collective accommodation establishments;1991-1;541777.0
799;0;IT;Italy;arrivals;total collective accommodation establishments;1991-2;611913.0
800;0;IT;Italy;arrivals;total collective accommodation establishments;1991-3;1177719.0
801;0;IT;Italy;arrivals;total collective accommodation establishments;1991-4;1477968.0
802;0;IT;Italy;arrivals;total collective accommodation establishments;1991-5;2165005.0
803;0;IT;Italy;arrivals;total collective accommodation establishments;1991-6;1869968.0
804;0;IT;Italy;arrivals;total collective accommodation establishments;1991-7;2010358.0
805;0;IT;Italy;arrivals;total collective accommodation establishments;1991-8;1860020.0
806;0;IT;Italy;arrivals;total collective accommodation establishments;1991-9;2175942.0
807;0;IT;Italy;arrivals;total collective accommodation establishments;1991-10;1811714.0
808;0;IT;Italy;arrivals;total collective accommodation establishments;1991-11;768869.0
809;0;IT;Italy;arrivals;total collective accommodation establishments;1991-12;589703.0
810;0;IT;Italy;arrivals;total collective accommodation establishments;1992-1;605236.0
811;0;IT;Italy;arrivals;total collective accommodation establishments;1992-2;810574.0
812;0;IT;Italy;arrivals;total collective accommodation establishments;1992-3;1081807.0
813;0;IT;Italy;arrivals;total collective accommodation establishments;1992-4;1860309.0
814;0;IT;Italy;arrivals;total collective accommodation establishments;1992-5;2164941.0
815;0;IT;Italy;arrivals;total collective accommodation establishments;1992-6;2041977.0
816;0;IT;Italy;arrivals;total collective accommodation establishments;1992-7;1976669.0
817;0;IT;Italy;arrivals;total collective accommodation establishments;1992-8;1716311.0
818;0;IT;Italy;arrivals;total collective accommodation establishments;1992-9;2116003.0
819;0;IT;Italy;arrivals;total collective accommodation establishments;1992-10;1694270.0
820;0;IT;Italy;arrivals;total collective accommodation establishments;1992-11;712545.0
821;0;IT;Italy;arrivals;total collective accommodation establishments;1992-12;585207.0
822;0;IT;Italy;arrivals;total collective accommodation establishments;1993-1;646148.0
823;0;IT;Italy;arrivals;total collective accommodation establishments;1993-2;804623.0
824;0;IT;Italy;arrivals;total collective accommodation establishments;1993-3;1122116.0
825;0;IT;Italy;arrivals;total collective accommodation establishments;1993-4;1817450.0
826;0;IT;Italy;arrivals;total collective accommodation establishments;1993-5;2063687.0
827;0;IT;Italy;arrivals;total collective accommodation establishments;1993-6;1869017.0
828;0;IT;Italy;arrivals;total collective accommodation establishments;1993-7;2110706.0
829;0;IT;Italy;arrivals;total collective accommodation establishments;1993-8;1865496.0
830;0;IT;Italy;arrivals;total collective accommodation establishments;1993-9;2319329.0
831;0;IT;Italy;arrivals;total collective accommodation establishments;1993-10;1815617.0
832;0;IT;Italy;arrivals;total collective accommodation establishments;1993-11;792619.0
833;0;IT;Italy;arrivals;total collective accommodation establishments;1993-12;692387.0
834;0;IT;Italy;arrivals;total collective accommodation establishments;1994-1;747288.0
835;0;IT;Italy;arrivals;total collective accommodation establishments;1994-2;948705.0
836;0;IT;Italy;arrivals;total collective accommodation establishments;1994-3;1514216.0
837;0;IT;Italy;arrivals;total collective accommodation establishments;1994-4;1895807.0
838;0;IT;Italy;arrivals;total collective accommodation establishments;1994-5;2533727.0
839;0;IT;Italy;arrivals;total collective accommodation establishments;1994-6;2217212.0
840;0;IT;Italy;arrivals;total collective accommodation establishments;1994-7;2460907.0
841;0;IT;Italy;arrivals;total collective accommodation establishments;1994-8;2155511.0
842;0;IT;Italy;arrivals;total collective accommodation establishments;1994-9;2773898.0
843;0;IT;Italy;arrivals;total collective accommodation establishments;1994-10;2161835.0
844;0;IT;Italy;arrivals;total collective accommodation establishments;1994-11;923321.0
845;0;IT;Italy;arrivals;total collective accommodation establishments;1994-12;741286.0
846;0;IT;Italy;arrivals;total collective accommodation establishments;1995-1;866332.0
847;0;IT;Italy;arrivals;total collective accommodation establishments;1995-2;1037983.0
848;0;IT;Italy;arrivals;total collective accommodation establishments;1995-3;1401754.0
849;0;IT;Italy;arrivals;total collective accommodation establishments;1995-4;2473357.0
850;0;IT;Italy;arrivals;total collective accommodation establishments;1995-5;2639691.0
851;0;IT;Italy;arrivals;total collective accommodation establishments;1995-6;2725281.0
852;0;IT;Italy;arrivals;total collective accommodation establishments;1995-7;2674996.0
853;0;IT;Italy;arrivals;total collective accommodation establishments;1995-8;2336073.0
854;0;IT;Italy;arrivals;total collective accommodation establishments;1995-9;3041148.0
855;0;IT;Italy;arrivals;total collective accommodation establishments;1995-10;2398029.0
856;0;IT;Italy;arrivals;total collective accommodation establishments;1995-11;1029044.0
857;0;IT;Italy;arrivals;total collective accommodation establishments;1995-12;842838.0
858;0;IT;Italy;arrivals;total collective accommodation establishments;1996-1;960247.0
859;0;IT;Italy;arrivals;total collective accommodation establishments;1996-2;1220791.0
860;0;IT;Italy;arrivals;total collective accommodation establishments;1996-3;1882819.0
861;0;IT;Italy;arrivals;total collective accommodation establishments;1996-4;2442160.0
862;0;IT;Italy;arrivals;total collective accommodation establishments;1996-5;2966580.0
863;0;IT;Italy;arrivals;total collective accommodation establishments;1996-6;2695881.0
864;0;IT;Italy;arrivals;total collective accommodation establishments;1996-7;2788811.0
865;0;IT;Italy;arrivals;total collective accommodation establishments;1996-8;2515916.0
866;0;IT;Italy;arrivals;total collective accommodation establishments;1996-9;3038949.0
867;0;IT;Italy;arrivals;total collective accommodation establishments;1996-10;2480494.0
868;0;IT;Italy;arrivals;total collective accommodation establishments;1996-11;1059447.0
869;0;IT;Italy;arrivals;total collective accommodation establishments;1996-12;876956.0
870;0;IT;Italy;arrivals;total collective accommodation establishments;1997-1;941041.0
871;0;IT;Italy;arrivals;total collective accommodation establishments;1997-2;1222508.0
872;0;IT;Italy;arrivals;total collective accommodation establishments;1997-3;2011791.0
873;0;IT;Italy;arrivals;total collective accommodation establishments;1997-4;2196385.0
874;0;IT;Italy;arrivals;total collective accommodation establishments;1997-5;3134129.0
875;0;IT;Italy;arrivals;total collective accommodation establishments;1997-6;2597287.0
876;0;IT;Italy;arrivals;total collective accommodation establishments;1997-7;2787278.0
877;0;IT;Italy;arrivals;total collective accommodation establishments;1997-8;2675619.0
878;0;IT;Italy;arrivals;total collective accommodation establishments;1997-9;3050415.0
879;0;IT;Italy;arrivals;total collective accommodation establishments;1997-10;2532724.0
880;0;IT;Italy;arrivals;total collective accommodation establishments;1997-11;1075020.0
881;0;IT;Italy;arrivals;total collective accommodation establishments;1997-12;909105.0
882;0;IT;Italy;arrivals;total collective accommodation establishments;1998-1;1019127.0
883;0;IT;Italy;arrivals;total collective accommodation establishments;1998-2;1254384.0
884;0;IT;Italy;arrivals;total collective accommodation establishments;1998-3;1706727.0
885;0;IT;Italy;arrivals;total collective accommodation establishments;1998-4;2569477.0
886;0;IT;Italy;arrivals;total collective accommodation establishments;1998-5;3099236.0
887;0;IT;Italy;arrivals;total collective accommodation establishments;1998-6;2818001.0
888;0;IT;Italy;arrivals;total collective accommodation establishments;1998-7;2889765.0
889;0;IT;Italy;arrivals;total collective accommodation establishments;1998-8;2714643.0
890;0;IT;Italy;arrivals;total collective accommodation establishments;1998-9;3174425.0
891;0;IT;Italy;arrivals;total collective accommodation establishments;1998-10;2561504.0
892;0;IT;Italy;arrivals;total collective accommodation establishments;1998-11;1188098.0
893;0;IT;Italy;arrivals;total collective accommodation establishments;1998-12;931699.0
894;0;IT;Italy;arrivals;total collective accommodation establishments;1999-1;1090082.0
895;0;IT;Italy;arrivals;total collective accommodation establishments;1999-2;1324579.0
896;0;IT;Italy;arrivals;total collective accommodation establishments;1999-3;1855830.0
897;0;IT;Italy;arrivals;total collective accommodation establishments;1999-4;2446115.0
898;0;IT;Italy;arrivals;total collective accommodation establishments;1999-5;3200829.0
899;0;IT;Italy;arrivals;total collective accommodation establishments;1999-6;2879242.0
900;0;IT;Italy;arrivals;total collective accommodation establishments;1999-7;3010969.0
901;0;IT;Italy;arrivals;total collective accommodation establishments;1999-8;2675179.0
902;0;IT;Italy;arrivals;total collective accommodation establishments;1999-9;3316485.0
903;0;IT;Italy;arrivals;total collective accommodation establishments;1999-10;2646145.0
904;0;IT;Italy;arrivals;total collective accommodation establishments;1999-11;1232418.0
905;0;IT;Italy;arrivals;total collective accommodation establishments;1999-12;851833.0
906;0;IT;Italy;arrivals;total collective accommodation establishments;2000-1;1030834.0
907;0;IT;Italy;arrivals;total collective accommodation establishments;2000-2;1309976.0
908;0;IT;Italy;arrivals;total collective accommodation establishments;2000-3;1930967.0
909;0;IT;Italy;arrivals;total collective accommodation establishments;2000-4;2739077.0
